row_number,NDVI,Pred_Veg,geometry,latitude,longitude,area,centroid_latitude,centroid_longitude
3176,0.736422,Shrubland,"POLYGON Z ((464855.8940000003 7194041.9351 0, 464855.8940000003 7194031.535100002 0, 464850.69400000013 7194031.535100002 0, 464850.69400000013 7194036.735100001 0, 464845.49399999995 7194036.735100001 0, 464845.49399999995 7194047.1351 0, 464850.69400000013 7194047.1351 0, 464850.69400000013 7194041.9351 0, 464855.8940000003 7194041.9351 0))",,,108.15999998837711,7194039.3351,464850.6940000001
3177,0.740161,Shrubland,"POLYGON Z ((464876.69400000013 7194036.735100001 0, 464871.49399999995 7194036.735100001 0, 464871.49399999995 7194041.9351 0, 464861.0939999996 7194041.9351 0, 464861.0939999996 7194047.1351 0, 464871.49399999995 7194047.1351 0, 464881.8940000003 7194047.1351 0, 464881.8940000003 7194041.9351 0, 464881.8940000003 7194036.735100001 0, 464876.69400000013 7194036.735100001 0))",,,162.23999998256568,7194042.801766666,464873.2273333333
3178,0.752222,Deciduous Forest,"POLYGON Z ((464413.8940000003 7194031.535100002 0, 464413.8940000003 7194041.9351 0, 464419.0939999996 7194041.9351 0, 464424.29399999976 7194041.9351 0, 464424.29399999976 7194036.735100001 0, 464434.69400000013 7194036.735100001 0, 464434.69400000013 7194026.335099999 0, 464439.8940000003 7194026.335099999 0, 464439.8940000003 7194021.1351 0, 464429.49399999995 7194021.1351 0, 464429.49399999995 7194026.335099999 0, 464413.8940000003 7194031.535100002 0))",,,283.9200000058114,7194032.030338096,464426.0273333339
3179,0.778872,Deciduous Forest,"POLYGON Z ((464460.69400000013 7194026.335099999 0, 464455.49399999995 7194026.335099999 0, 464455.49399999995 7194031.535100002 0, 464455.49399999995 7194041.9351 0, 464465.8940000003 7194041.9351 0, 464465.8940000003 7194036.735100001 0, 464460.69400000013 7194036.735100001 0, 464460.69400000013 7194026.335099999 0))",,,108.16000000774861,7194035.4350999985,464459.3939999998
3180,0.763235,Deciduous Forest,"POLYGON Z ((464523.0939999996 7194026.335099999 0, 464512.69400000013 7194026.335099999 0, 464512.69400000013 7194036.735100001 0, 464523.0939999996 7194036.735100001 0, 464523.0939999996 7194041.9351 0, 464528.29399999976 7194041.9351 0, 464528.29399999976 7194031.535100002 0, 464528.29399999976 7194026.335099999 0, 464523.0939999996 7194026.335099999 0))",,,189.2800000280887,7194032.649385715,464521.2368571426
3181,0.766636,Deciduous Forest,"POLYGON Z ((464554.29399999976 7194031.535100002 0, 464554.29399999976 7194026.335099999 0, 464543.8940000003 7194026.335099999 0, 464533.49399999995 7194026.335099999 0, 464533.49399999995 7194031.535100002 0, 464528.29399999976 7194031.535100002 0, 464528.29399999976 7194041.9351 0, 464538.69400000013 7194041.9351 0, 464554.29399999976 7194031.535100002 0))",,,297.4400000358373,7194033.426009091,464540.11218181904
3182,0.7385,Fen,"POLYGON Z ((464595.8940000003 7194041.9351 0, 464595.8940000003 7194036.735100001 0, 464590.69400000013 7194036.735100001 0, 464590.69400000013 7194041.9351 0, 464595.8940000003 7194041.9351 0))",,,27.039999997094274,7194039.3351,464593.29400000017
3183,0.621128,Fen,"POLYGON Z ((464595.8940000003 7194031.535100002 0, 464595.8940000003 7194036.735100001 0, 464606.29399999976 7194036.735100001 0, 464606.29399999976 7194041.9351 0, 464616.69400000013 7194041.9351 0, 464616.69400000013 7194036.735100001 0, 464616.69400000013 7194031.535100002 0, 464606.29399999976 7194031.535100002 0, 464595.8940000003 7194031.535100002 0))",,,162.2399999777228,7194035.868433334,464608.02733333345
3184,0.660425,Fen,"POLYGON Z ((464627.0939999996 7194036.735100001 0, 464616.69400000013 7194036.735100001 0, 464616.69400000013 7194041.9351 0, 464627.0939999996 7194041.9351 0, 464627.0939999996 7194036.735100001 0))",,,54.07999998934567,7194039.335100002,464621.89399999985
3185,0.708338,Deciduous Forest,"POLYGON Z ((464679.0939999996 7194021.1351 0, 464673.8940000003 7194021.1351 0, 464673.8940000003 7194031.535100002 0, 464668.69400000013 7194031.535100002 0, 464668.69400000013 7194036.735100001 0, 464668.69400000013 7194047.1351 0, 464673.8940000003 7194047.1351 0, 464673.8940000003 7194052.335099999 0, 464679.0939999996 7194052.335099999 0, 464679.0939999996 7194041.9351 0, 464689.49399999995 7194041.9351 0, 464689.49399999995 7194031.535100002 0, 464684.29399999976 7194031.535100002 0, 464684.29399999976 7194026.335099999 0, 464679.0939999996 7194026.335099999 0, 464679.0939999996 7194021.1351 0))",,,378.5599999690056,7194036.735099997,464677.97971428576
3186,0.78754,Deciduous Forest,"POLYGON Z ((464694.69400000013 7194026.335099999 0, 464694.69400000013 7194021.1351 0, 464689.49399999995 7194021.1351 0, 464689.49399999995 7194026.335099999 0, 464684.29399999976 7194026.335099999 0, 464684.29399999976 7194031.535100002 0, 464689.49399999995 7194031.535100002 0, 464689.49399999995 7194041.9351 0, 464694.69400000013 7194041.9351 0, 464694.69400000013 7194031.535100002 0, 464694.69400000013 7194026.335099999 0))",,,135.20000002421438,7194031.0151,464691.0539999996
3187,0.788215,Deciduous Forest,"POLYGON Z ((464699.8940000003 7194041.9351 0, 464699.8940000003 7194036.735100001 0, 464705.0939999996 7194036.735100001 0, 464705.0939999996 7194031.535100002 0, 464694.69400000013 7194031.535100002 0, 464694.69400000013 7194041.9351 0, 464699.8940000003 7194041.9351 0))",,,81.11999998643994,7194035.868433336,464699.0273333333
3188,0.804862,Deciduous Forest,"POLYGON Z ((464715.49399999995 7194031.535100002 0, 464705.0939999996 7194031.535100002 0, 464705.0939999996 7194036.735100001 0, 464699.8940000003 7194036.735100001 0, 464699.8940000003 7194041.9351 0, 464710.29399999976 7194041.9351 0, 464710.29399999976 7194036.735100001 0, 464715.49399999995 7194036.735100001 0, 464715.49399999995 7194031.535100002 0))",,,108.15999998353422,7194036.735100003,464707.694
3189,0.783054,Deciduous Forest,"POLYGON Z ((464736.29399999976 7194021.1351 0, 464736.29399999976 7194026.335099999 0, 464720.69400000013 7194026.335099999 0, 464715.49399999995 7194026.335099999 0, 464715.49399999995 7194031.535100002 0, 464715.49399999995 7194036.735100001 0, 464710.29399999976 7194036.735100001 0, 464710.29399999976 7194041.9351 0, 464710.29399999976 7194052.335099999 0, 464720.69400000013 7194052.335099999 0, 464725.8940000003 7194036.735100001 0, 464741.49399999995 7194036.735100001 0, 464741.49399999995 7194031.535100002 0, 464746.69400000013 7194031.535100002 0, 464746.69400000013 7194026.335099999 0, 464746.69400000013 7194021.1351 0, 464741.49399999995 7194021.1351 0, 464736.29399999976 7194021.1351 0))",,,554.3200000469759,7194035.213148782,464726.2744878059
3190,0.672941,Evergreen Forest,"POLYGON Z ((464835.0939999996 7194015.9351 0, 464829.8940000003 7194015.9351 0, 464829.8940000003 7194010.735100001 0, 464814.29399999976 7194010.735100001 0, 464814.29399999976 7194021.1351 0, 464803.8940000003 7194021.1351 0, 464803.8940000003 7194026.335099999 0, 464809.0939999996 7194026.335099999 0, 464809.0939999996 7194036.735100001 0, 464809.0939999996 7194041.9351 0, 464819.49399999995 7194041.9351 0, 464819.49399999995 7194036.735100001 0, 464829.8940000003 7194036.735100001 0, 464835.0939999996 7194036.735100001 0, 464835.0939999996 7194015.9351 0))",,,676.0,7194026.0231,464821.26199999976
3191,0.732399,Shrubland,"POLYGON Z ((464876.69400000013 7194026.335099999 0, 464866.29399999976 7194026.335099999 0, 464866.29399999976 7194031.535100002 0, 464855.8940000003 7194031.535100002 0, 464855.8940000003 7194041.9351 0, 464861.0939999996 7194041.9351 0, 464871.49399999995 7194041.9351 0, 464871.49399999995 7194036.735100001 0, 464876.69400000013 7194036.735100001 0, 464876.69400000013 7194026.335099999 0))",,,243.3600000029057,7194034.71287778,464866.5828888899
3192,0.764198,Deciduous Forest,"POLYGON Z ((464450.29399999976 7194021.1351 0, 464439.8940000003 7194021.1351 0, 464439.8940000003 7194026.335099999 0, 464434.69400000013 7194026.335099999 0, 464434.69400000013 7194036.735100001 0, 464439.8940000003 7194036.735100001 0, 464439.8940000003 7194041.9351 0, 464445.0939999996 7194041.9351 0, 464450.29399999976 7194041.9351 0, 464455.49399999995 7194041.9351 0, 464455.49399999995 7194031.535100002 0, 464450.29399999976 7194031.535100002 0, 464450.29399999976 7194021.1351 0))",,,324.48000000387435,7194032.401766664,464445.09399999946
3193,0.716351,Deciduous Forest,"POLYGON Z ((464486.69400000013 7194021.1351 0, 464481.49399999995 7194021.1351 0, 464481.49399999995 7194026.335099999 0, 464476.29399999976 7194026.335099999 0, 464471.0939999996 7194026.335099999 0, 464465.8940000003 7194031.535100002 0, 464465.8940000003 7194036.735100001 0, 464481.49399999995 7194036.735100001 0, 464486.69400000013 7194036.735100001 0, 464486.69400000013 7194031.535100002 0, 464486.69400000013 7194021.1351 0))",,,229.8400000358373,7194030.82137451,464477.7214509806
3194,0.753835,Fen,"POLYGON Z ((464590.69400000013 7194031.535100002 0, 464590.69400000013 7194026.335099999 0, 464585.49399999995 7194026.335099999 0, 464575.0939999996 7194026.335099999 0, 464575.0939999996 7194036.735100001 0, 464585.49399999995 7194036.735100001 0, 464585.49399999995 7194031.535100002 0, 464590.69400000013 7194031.535100002 0))",,,135.20000004358587,7194031.015100002,464581.8540000004
3195,0.769479,Fen,"POLYGON Z ((464595.8940000003 7194031.535100002 0, 464590.69400000013 7194031.535100002 0, 464585.49399999995 7194031.535100002 0, 464585.49399999995 7194036.735100001 0, 464590.69400000013 7194036.735100001 0, 464595.8940000003 7194036.735100001 0, 464595.8940000003 7194031.535100002 0))",,,54.07999999418855,7194034.135100002,464590.69400000013
3196,0.300949,Water,"POLYGON Z ((464621.8940000003 7194026.335099999 0, 464616.69400000013 7194026.335099999 0, 464616.69400000013 7194031.535100002 0, 464616.69400000013 7194036.735100001 0, 464627.0939999996 7194036.735100001 0, 464637.49399999995 7194036.735100001 0, 464637.49399999995 7194031.535100002 0, 464627.0939999996 7194031.535100002 0, 464621.8940000003 7194031.535100002 0, 464621.8940000003 7194026.335099999 0))",,,135.2,7194033.0951,464625.53399999905
3197,0.563682,Fen,"POLYGON Z ((464642.69400000013 7194036.735100001 0, 464642.69400000013 7194031.535100002 0, 464637.49399999995 7194031.535100002 0, 464637.49399999995 7194036.735100001 0, 464642.69400000013 7194036.735100001 0))",,,27.039999997094274,7194034.1351000015,464640.0940000001
3198,0.671678,Fen,"POLYGON Z ((464653.0939999996 7194031.535100002 0, 464653.0939999996 7194026.335099999 0, 464642.69400000013 7194026.335099999 0, 464642.69400000013 7194031.535100002 0, 464642.69400000013 7194036.735100001 0, 464647.8940000003 7194036.735100001 0, 464647.8940000003 7194031.535100002 0, 464653.0939999996 7194031.535100002 0))",,,81.12000002518297,7194030.668433333,464647.0273333336
3199,0.670028,Fen,"POLYGON Z ((464653.0939999996 7194021.1351 0, 464653.0939999996 7194026.335099999 0, 464653.0939999996 7194031.535100002 0, 464653.0939999996 7194036.735100001 0, 464658.29399999976 7194036.735100001 0, 464658.29399999976 7194026.335099999 0, 464658.29399999976 7194021.1351 0, 464653.0939999996 7194021.1351 0))",,,81.12000001065434,7194028.9351,464655.6939999996
3200,0.572909,Bog,"POLYGON Z ((464668.69400000013 7194036.735100001 0, 464668.69400000013 7194031.535100002 0, 464673.8940000003 7194031.535100002 0, 464673.8940000003 7194021.1351 0, 464668.69400000013 7194021.1351 0, 464663.49399999995 7194021.1351 0, 464663.49399999995 7194026.335099999 0, 464658.29399999976 7194026.335099999 0, 464658.29399999976 7194036.735100001 0, 464668.69400000013 7194036.735100001 0))",,,189.28000003777447,7194028.935100001,464666.094
3201,0.797843,Deciduous Forest,"POLYGON Z ((464762.29399999976 7194026.335099999 0, 464757.0939999996 7194026.335099999 0, 464757.0939999996 7194015.9351 0, 464751.8940000003 7194015.9351 0, 464751.8940000003 7194026.335099999 0, 464746.69400000013 7194026.335099999 0, 464746.69400000013 7194031.535100002 0, 464741.49399999995 7194031.535100002 0, 464741.49399999995 7194036.735100001 0, 464746.69400000013 7194036.735100001 0, 464757.0939999996 7194036.735100001 0, 464757.0939999996 7194031.535100002 0, 464767.49399999995 7194031.535100002 0, 464767.49399999995 7194026.335099999 0, 464762.29399999976 7194026.335099999 0))",,,243.360000031963,7194028.935100002,464753.91622222326
3202,0.716817,Evergreen Forest,"POLYGON Z ((464788.29399999976 7194005.535100002 0, 464788.29399999976 7194010.735100001 0, 464793.49399999995 7194010.735100001 0, 464793.49399999995 7194026.335099999 0, 464793.49399999995 7194036.735100001 0, 464798.69400000013 7194036.735100001 0, 464798.69400000013 7194031.535100002 0, 464803.8940000003 7194031.535100002 0, 464803.8940000003 7194026.335099999 0, 464803.8940000003 7194021.1351 0, 464803.8940000003 7194015.9351 0, 464798.69400000013 7194015.9351 0, 464798.69400000013 7194005.535100002 0, 464788.29399999976 7194005.535100002 0))",,,270.40000000968575,7194020.615100003,464797.13400000025
3203,0.663339,Evergreen Forest,"POLYGON Z ((464809.0939999996 7194036.735100001 0, 464809.0939999996 7194026.335099999 0, 464803.8940000003 7194026.335099999 0, 464803.8940000003 7194031.535100002 0, 464798.69400000013 7194031.535100002 0, 464798.69400000013 7194036.735100001 0, 464809.0939999996 7194036.735100001 0))",,,81.12000000096857,7194032.401766667,464804.76066666696
3204,0.685521,Evergreen Forest,"POLYGON Z ((464840.29399999976 7194015.9351 0, 464835.0939999996 7194015.9351 0, 464835.0939999996 7194036.735100001 0, 464840.29399999976 7194036.735100001 0, 464840.29399999976 7194031.535100002 0, 464845.49399999995 7194031.535100002 0, 464845.49399999995 7194026.335099999 0, 464840.29399999976 7194026.335099999 0, 464840.29399999976 7194015.9351 0))",,,135.2000000242144,7194026.855099999,464838.73400000005
3205,0.730671,Shrubland,"POLYGON Z ((464850.69400000013 7194026.335099999 0, 464845.49399999995 7194026.335099999 0, 464845.49399999995 7194031.535100002 0, 464840.29399999976 7194031.535100002 0, 464840.29399999976 7194036.735100001 0, 464845.49399999995 7194036.735100001 0, 464850.69400000013 7194036.735100001 0, 464850.69400000013 7194031.535100002 0, 464855.8940000003 7194031.535100002 0, 464855.8940000003 7194026.335099999 0, 464850.69400000013 7194026.335099999 0))",,,108.1600000271201,7194031.535099998,464848.094000001
3206,0.727206,Shrubland,"POLYGON Z ((464887.0939999996 7194031.535100002 0, 464881.8940000003 7194031.535100002 0, 464881.8940000003 7194026.335099999 0, 464876.69400000013 7194026.335099999 0, 464876.69400000013 7194036.735100001 0, 464881.8940000003 7194036.735100001 0, 464881.8940000003 7194041.9351 0, 464887.0939999996 7194041.9351 0, 464887.0939999996 7194031.535100002 0))",,,108.15999999806286,7194034.1351000015,464881.89399999945
3207,0.77259,Deciduous Forest,"POLYGON Z ((464413.8940000003 7194015.9351 0, 464413.8940000003 7194031.535100002 0, 464429.49399999995 7194026.335099999 0, 464429.49399999995 7194021.1351 0, 464419.0939999996 7194021.1351 0, 464419.0939999996 7194015.9351 0, 464413.8940000003 7194015.9351 0))",,,148.72000000096858,7194023.971463636,464420.0394545454
3208,0.787515,Deciduous Forest,"POLYGON Z ((464460.69400000013 7194026.335099999 0, 464460.69400000013 7194021.1351 0, 464450.29399999976 7194021.1351 0, 464450.29399999976 7194031.535100002 0, 464455.49399999995 7194031.535100002 0, 464455.49399999995 7194026.335099999 0, 464460.69400000013 7194026.335099999 0))",,,81.12000001065434,7194025.468433335,464454.62733333296
3209,0.801212,Deciduous Forest,"POLYGON Z ((464497.0939999996 7194021.1351 0, 464491.8940000003 7194021.1351 0, 464486.69400000013 7194021.1351 0, 464486.69400000013 7194031.535100002 0, 464491.8940000003 7194031.535100002 0, 464497.0939999996 7194026.335099999 0, 464497.0939999996 7194021.1351 0))",,,94.6400000116229,7194025.839861906,464491.39876190445
3210,0.75924,Deciduous Forest,"POLYGON Z ((464538.69400000013 7194010.735100001 0, 464528.29399999976 7194010.735100001 0, 464528.29399999976 7194015.9351 0, 464523.0939999996 7194015.9351 0, 464523.0939999996 7194021.1351 0, 464523.0939999996 7194026.335099999 0, 464528.29399999976 7194026.335099999 0, 464528.29399999976 7194031.535100002 0, 464533.49399999995 7194031.535100002 0, 464533.49399999995 7194026.335099999 0, 464533.49399999995 7194021.1351 0, 464538.69400000013 7194021.1351 0, 464538.69400000013 7194015.9351 0, 464538.69400000013 7194010.735100001 0))",,,216.31999999612574,7194019.835099999,464530.89399999974
3211,0.781995,Fen,"POLYGON Z ((464601.0939999996 7194021.1351 0, 464601.0939999996 7194015.9351 0, 464590.69400000013 7194015.9351 0, 464590.69400000013 7194021.1351 0, 464585.49399999995 7194021.1351 0, 464585.49399999995 7194026.335099999 0, 464590.69400000013 7194026.335099999 0, 464590.69400000013 7194031.535100002 0, 464595.8940000003 7194031.535100002 0, 464595.8940000003 7194021.1351 0, 464601.0939999996 7194021.1351 0))",,,135.20000000000002,7194022.695100002,464593.29400000005
3212,0.755294,Fen,"POLYGON Z ((464601.0939999996 7194021.1351 0, 464595.8940000003 7194021.1351 0, 464595.8940000003 7194031.535100002 0, 464606.29399999976 7194031.535100002 0, 464606.29399999976 7194026.335099999 0, 464606.29399999976 7194021.1351 0, 464601.0939999996 7194021.1351 0))",,,108.16000001743436,7194026.335100001,464601.094
3213,0.709083,Fen,"POLYGON Z ((464616.69400000013 7194031.535100002 0, 464616.69400000013 7194026.335099999 0, 464606.29399999976 7194026.335099999 0, 464606.29399999976 7194031.535100002 0, 464616.69400000013 7194031.535100002 0))",,,54.080000032931565,7194028.9351,464611.494
